DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,TOTAL_LIQUID,ACTIVE_WELLS,isolation_forest_anomaly
2014-08-28,1069.95,186521.30000000002,7070.94,8140.889999999999,3,False
2014-08-29,1084.75,194562.22999999998,7843.290000000001,8928.04,3,False
2014-08-30,1039.88,186435.2,7767.98,8807.859999999999,3,False
2014-08-31,1041.07,186694.23,8110.79,9151.86,3,False
2014-09-01,1048.07,189211.66,8709.73,9757.8,3,False
2014-09-02,1270.41,217597.88,8622.97,9893.38,4,False
2014-09-03,1948.94,317885.38,7835.75,9784.69,5,False
2014-09-04,2324.84,371388.72,9275.02,11599.86,5,False
2014-09-05,2405.17,390821.52,8926.470000000001,11331.64,5,False
2014-09-06,2380.7,387603.75,9016.67,11397.37,5,False
2014-09-07,2361.84,385249.65,9011.36,11373.2,5,False
2014-09-08,2349.18,382117.26,9033.27,11382.45,5,False
2014-09-09,2341.88,379838.13,8948.880000000001,11290.76,5,False
2014-09-10,2310.58,375289.88,8874.060000000001,11184.64,5,False
2014-09-11,2260.92,362629.04000000004,9268.33,11529.25,5,False
2014-09-12,2322.2,338824.86,9250.93,11573.130000000001,5,False
2014-09-13,2318.37,338142.31,9318.99,11637.36,5,False
2014-09-14,2277.13,335319.49,9180.88,11458.01,5,False
2014-09-15,2275.29,338894.24,9120.630000000001,11395.92,5,False
2014-09-16,2251.62,338504.45,9113.52,11365.14,5,False
2014-09-17,2240.76,337756.58,9164.99,11405.75,5,False
2014-09-18,2237.98,333858.71,9352.67,11590.65,5,False
2014-09-19,2218.45,333858.70999999996,9334.16,11552.61,5,False
2014-09-20,2263.12,338766.11,9353.99,11617.11,5,False
2014-09-21,2270.82,341393.07999999996,9417.83,11688.650000000001,5,False
2014-09-22,2254.24,338708.04,9550.65,11804.89,5,False
2014-09-23,2253.3100000000004,339069.88,9564.82,11818.13,5,False
2014-09-24,2234.87,339229.87,9671.699999999999,11906.57,5,False
2014-09-25,2223.08,337685.26,9676.95,11900.03,5,False
2014-09-26,2220.71,337520.58,9629.74,11850.45,5,False
2014-09-27,2195.4,335686.98,9654.21,11849.609999999999,5,False
2014-09-28,2174.83,331901.58,9570.33,11745.16,5,False
2014-09-29,65.52,14945.2,397.92999999999995,463.44999999999993,4,True
2014-09-30,1089.19,278653.56,6136.36,7225.549999999999,4,False
2014-10-01,1864.0500000000002,302643.88,9453.42,11317.470000000001,5,False
2014-10-02,2107.7200000000003,335951.56,9515.0,11622.720000000001,5,False
2014-10-03,2017.67,315241.57,9413.49,11431.16,5,False
2014-10-04,2115.68,324379.0,9534.39,11650.07,5,False
2014-10-05,2133.3,326755.18,9543.59,11676.89,5,False
2014-10-06,2112.91,323200.7,9495.49,11608.4,5,False
2014-10-07,2138.12,319621.59,9131.970000000001,11270.09,5,False
2014-10-08,2107.18,328735.9,9334.150000000001,11441.33,5,False
2014-10-09,2124.54,329049.55,9343.710000000001,11468.25,5,False
2014-10-10,2114.92,326963.74,8904.9,11019.82,5,False
2014-10-11,2116.6,326650.67,8895.15,11011.75,5,False
2014-10-12,2104.15,324473.17000000004,8889.62,10993.77,5,False
2014-10-13,2092.24,323636.19999999995,9173.349999999999,11265.59,5,False
2014-10-14,2093.52,323896.4,9225.33,11318.85,5,False
2014-10-15,2097.73,323432.81,9113.06,11210.789999999999,5,False
2014-10-16,2094.21,322529.38,8962.74,11056.95,5,False
2014-10-17,2091.75,323194.36,8932.16,11023.91,5,False
2014-10-18,2084.84,322889.27,8917.93,11002.77,5,False
2014-10-19,2080.17,322094.42,8897.04,10977.210000000001,5,False
2014-10-20,2064.7000000000003,320579.47,8889.119999999999,10953.82,5,False
2014-10-21,2094.55,321667.76,8864.64,10959.19,5,False
2014-10-22,2076.53,320471.69,9043.3,11119.83,5,False
2014-10-23,2067.7599999999998,320272.95,8893.66,10961.419999999998,5,False
2014-10-24,2045.3500000000001,316388.22,8965.59,11010.94,5,False
2014-10-25,2010.7,311667.79000000004,9009.51,11020.21,5,False
2014-10-26,2137.38,329672.45,9065.21,11202.59,5,False
2014-10-27,2082.34,321909.5,8981.35,11063.689999999999,5,False
2014-10-28,2077.67,320409.98,8855.21,10932.88,5,False
2014-10-29,1995.58,306383.93,8356.89,10352.47,5,False
2014-10-30,2085.17,319586.58999999997,8861.43,10946.6,5,False
2014-10-31,2085.55,323716.58,8702.230000000001,10787.78,5,False
2014-11-01,2064.19,319851.57999999996,8703.8,10767.99,5,False
2014-11-02,2058.4300000000003,318871.61,8789.54,10847.970000000001,5,False
2014-11-03,2048.68,317087.67,8848.18,10896.86,5,False
2014-11-04,2041.1999999999998,316653.83,8883.16,10924.359999999999,5,False
2014-11-05,2018.43,313918.97,8886.07,10904.5,5,False
2014-11-06,2026.26,314971.1,8885.900000000001,10912.160000000002,5,False
2014-11-07,2065.09,318721.93000000005,8857.81,10922.9,5,False
2014-11-08,2055.09,321014.26,9397.24,11452.33,5,False
2014-11-09,2044.4,321815.0,9516.17,11560.57,5,False
2014-11-10,1987.1999999999998,323304.81,9579.630000000001,11566.83,5,False
2014-11-11,2056.1,325488.31,9796.960000000001,11853.06,5,False
2014-11-12,2059.52,322358.03,9407.650000000001,11467.17,5,False
2014-11-13,2026.24,318048.99,9234.43,11260.669999999998,5,False
2014-11-14,2019.24,316273.45,9238.169999999998,11257.41,5,False
2014-11-15,2038.2,318360.45999999996,9204.33,11242.529999999999,5,False
2014-11-16,2017.23,315260.89,9351.69,11368.919999999998,5,False
2014-11-17,1995.03,306557.57,9542.73,11537.76,5,False
2014-11-18,2035.71,310929.75,9424.02,11459.73,5,False
2014-11-19,1982.57,303341.1,9206.09,11188.660000000002,5,False
2014-11-20,2006.0,307627.42,9103.49,11109.49,5,False
2014-11-21,1992.17,306798.02,9050.75,11042.92,5,False
2014-11-22,1990.31,305588.43,9045.93,11036.240000000002,5,False
2014-11-23,1918.42,299928.39,9031.83,10950.25,5,False
2014-11-24,1577.99,240320.68,5611.0,7188.99,4,False
2014-11-25,1351.97,199671.41,3628.86,4980.83,3,False
2014-11-26,605.8,111594.06,3364.6899999999996,3970.49,2,False
2014-11-27,637.02,107112.6,3367.87,4004.8900000000003,2,False
2014-11-28,977.28,152306.87,3218.5899999999997,4195.87,3,False
2014-11-29,754.1,126176.18,1611.8600000000001,2365.96,3,True
2014-11-30,469.74,93494.3,3087.82,3557.56,3,False
2014-12-01,448.71,96450.28,3188.72,3637.43,3,False
2014-12-02,460.07,90316.01,3278.2200000000003,3738.29,2,False
2014-12-03,456.04999999999995,89167.59,3270.24,3726.29,2,False
2014-12-04,662.11,110436.72,3074.25,3736.36,2,False
2014-12-05,905.35,143695.32,3299.85,4205.2,2,False
2014-12-06,605.76,98778.20000000001,3359.44,3965.2,2,False
2014-12-07,532.66,86879.28,3276.64,3809.2999999999997,2,False
2014-12-08,497.84000000000003,81174.04000000001,3276.87,3774.71,2,False
2014-12-09,511.2,83292.68,3296.56,3807.76,2,False
2014-12-10,604.73,98615.02,3341.62,3946.35,2,False
2014-12-11,474.03,77262.31,3274.71,3748.74,2,False
2014-12-12,564.74,92095.0,2981.8999999999996,3546.64,2,False
2014-12-13,469.43,76446.97,2883.58,3353.01,2,False
2014-12-14,628.5699999999999,102527.23999999999,3380.7,4009.27,2,False
2014-12-15,579.26,94377.1,3472.39,4051.65,2,False
2014-12-16,610.3399999999999,99430.4,3442.73,4053.07,2,False
2014-12-17,629.74,102689.64,3420.1400000000003,4049.88,2,False
2014-12-18,637.1400000000001,103831.51000000001,3084.37,3721.5099999999998,2,False
2014-12-19,641.69,104646.0,3210.1,3851.79,2,False
2014-12-20,646.8299999999999,105461.20999999999,3445.89,4092.7200000000003,2,False
2014-12-21,603.8299999999999,98452.29000000001,3418.19,4022.0200000000004,2,False
2014-12-22,578.51,94376.98000000001,3403.01,3981.52,2,False
2014-12-23,588.51,96006.70000000001,3416.1200000000003,4004.63,2,False
2014-12-24,589.76,96170.0,3428.57,4018.33,2,False
2014-12-25,603.12,98289.01000000001,3446.6400000000003,4049.76,2,False
2014-12-26,618.0,100733.82,3434.82,4052.82,2,False
2014-12-27,598.5,97636.73999999999,3486.75,4085.25,2,False
2014-12-28,600.28,97800.14,3527.4,4127.68,2,False
2014-12-29,623.21,101548.95999999999,3453.23,4076.44,2,False
2014-12-30,669.81,109210.0,3645.11,4314.92,2,False
2014-12-31,693.54,113121.86,3598.67,4292.21,2,False
2015-01-01,1197.9099999999999,213840.17,3740.1499999999996,4938.06,5,False
2015-01-02,2768.85,416299.81,4208.53,6977.379999999999,5,False
2015-01-03,3173.88,514583.81,4302.98,7476.86,5,False
2015-01-04,3004.54,440242.86,4357.59,7362.13,5,False
2015-01-05,3003.87,438836.46,4338.34,7342.21,5,False
2015-01-06,3034.79,441118.13,4385.0,7419.789999999999,5,False
2015-01-07,2923.73,427824.1,4411.8,7335.53,5,False
2015-01-08,3019.82,437980.51,4451.91,7471.73,5,False
2015-01-09,2084.79,302439.78,3174.36,5259.150000000001,5,False
2015-01-10,2582.51,374481.78,3594.5,6177.01,5,False
2015-01-11,3242.43,467953.02,4509.24,7751.67,5,False
2015-01-12,3080.16,446425.54,4496.0,7576.16,5,False
2015-01-13,3114.77,453439.32,4520.2699999999995,7635.04,5,False
2015-01-14,2821.87,413856.07,4398.6,7220.47,5,False
2015-01-15,2869.0,416657.23,4553.85,7422.85,5,False
2015-01-16,2899.5,412077.04,4368.4800000000005,7267.9800000000005,5,False
2015-01-17,2702.42,396906.23,4170.46,6872.879999999999,5,False
2015-01-18,2852.03,417125.37,4171.69,7023.72,5,False
2015-01-19,2794.0,407322.78,4172.09,6966.09,5,False
2015-01-20,2307.38,337481.96,3721.46,6028.84,5,False
2015-01-21,2432.94,357185.38999999996,4332.59,6765.53,5,False
2015-01-22,2437.32,360295.75,4286.11,6723.43,4,False
2015-01-23,2427.24,359989.29,4247.85,6675.09,4,False
2015-01-24,2439.41,359994.73,4214.16,6653.57,4,False
2015-01-25,2404.7799999999997,358133.42000000004,4211.54,6616.32,4,False
2015-01-26,2359.4,350887.4,3908.27,6267.67,4,False
2015-01-27,2200.5499999999997,323388.3,2894.29,5094.84,4,False
2015-01-28,2363.14,347649.39999999997,4065.71,6428.85,4,False
2015-01-29,2356.16,349350.69,4044.3900000000003,6400.55,4,False
2015-01-30,2257.27,332586.5,4023.8,6281.07,4,False
2015-01-31,2089.91,304026.33,3256.25,5346.16,4,False
2015-02-01,2140.91,315751.30000000005,3451.38,5592.29,4,False
2015-02-02,2207.59,325810.99,3992.71,6200.3,4,False
2015-02-03,2021.65,299738.13,4256.24,6277.89,4,False
2015-02-04,1393.0,222003.15000000002,3071.29,4464.29,4,False
2015-02-05,860.49,142295.84,3204.8900000000003,4065.38,4,False
2015-02-06,2192.04,332670.9,4150.69,6342.73,4,False
2015-02-07,1997.6100000000001,308994.53,3977.7099999999996,5975.32,4,False
2015-02-08,1461.79,234710.65,3734.77,5196.56,4,False
2015-02-09,1713.53,279906.03,4188.62,5902.150000000001,5,False
2015-02-10,2477.43,380856.72,4838.99,7316.42,5,False
2015-02-11,2530.34,387104.43,4896.889999999999,7427.23,5,False
2015-02-12,2546.39,388464.0,4914.25,7460.64,5,False
2015-02-13,2547.85,388147.0,4912.53,7460.38,5,False
2015-02-14,2540.3599999999997,386319.0,5003.83,7544.1900000000005,5,False
2015-02-15,2541.84,385499.0,4971.75,7513.59,5,False
2015-02-16,2546.58,386845.95,5113.2,7659.78,5,False
2015-02-17,2522.28,387333.6,5160.41,7682.69,5,False
2015-02-18,2693.5699999999997,402649.39,5053.47,7747.04,5,False
2015-02-19,2868.68,426689.4,5217.3,8085.9800000000005,5,False
2015-02-20,2804.46,419224.39,5919.0599999999995,8723.52,5,False
2015-02-21,2750.69,410724.47,5664.15,8414.84,5,False
2015-02-22,2695.39,402168.51,5446.71,8142.1,5,False
2015-02-23,2621.65,394353.17,5086.5,7708.15,5,False
2015-02-24,2784.91,413688.0,5272.96,8057.870000000001,5,False
2015-02-25,3117.65,456701.57,5529.72,8647.369999999999,5,False
2015-02-26,2938.8,431427.66000000003,4971.02,7909.82,5,False
2015-02-27,2595.87,385996.01,5245.57,7841.44,5,False
2015-02-28,2159.1499999999996,329659.0,4778.34,6937.49,4,False
2015-03-01,2202.05,334262.0,4774.03,6976.08,4,False
2015-03-02,2192.74,332288.85000000003,4752.02,6944.76,4,False
2015-03-03,2204.25,332378.0,4703.88,6908.13,4,False
2015-03-04,2211.04,333812.37,4723.99,6935.03,4,False
2015-03-05,2225.39,336846.95,4745.25,6970.639999999999,4,False
2015-03-06,2323.54,349845.7,4832.34,7155.88,4,False
2015-03-07,2321.7400000000002,352032.95,4845.51,7167.25,4,False
2015-03-08,2310.59,350001.99,4828.95,7139.539999999999,4,False
2015-03-09,2323.86,349035.68,4850.27,7174.13,4,False
2015-03-10,2331.81,346265.58999999997,4843.95,7175.76,4,False
2015-03-11,2340.76,346830.0,4868.68,7209.44,4,False
2015-03-12,2336.63,346680.63,5013.95,7350.58,4,False
2015-03-13,2325.3,349060.87,4866.58,7191.879999999999,4,False
2015-03-14,2363.1400000000003,352327.0,4884.95,7248.09,4,False
2015-03-15,2741.74,404687.9,5039.61,7781.35,4,False
2015-03-16,3121.41,458648.31,5045.46,8166.869999999999,4,False
2015-03-17,3160.9900000000002,460429.36000000004,4934.0,8094.99,4,False
2015-03-18,3251.96,472757.98000000004,5326.360000000001,8578.32,5,False
2015-03-19,3346.36,489806.69,5947.64,9294.0,5,False
2015-03-20,3418.94,498318.58,6438.82,9857.76,5,False
2015-03-21,3463.54,503552.99,6057.99,9521.53,5,False
2015-03-22,1908.41,289303.05,4760.2,6668.610000000001,5,False
2015-03-23,906.37,141259.88999999998,4024.1499999999996,4930.52,3,False
2015-03-24,907.56,139798.0,3949.97,4857.530000000001,3,False
2015-03-25,1575.25,237923.5,4690.9800000000005,6266.23,5,False
2015-03-26,3742.15,549875.53,5953.49,9695.64,5,False
2015-03-27,3736.56,537953.71,5801.0,9537.56,5,False
2015-03-28,3694.96,494794.08,5722.62,9417.58,5,False
2015-03-29,3441.9,494794.0,5417.73,8859.630000000001,5,False
2015-03-30,3652.59,527457.1799999999,5725.79,9378.380000000001,5,False
2015-03-31,3655.82,519530.11,5644.3099999999995,9300.13,5,False
2015-04-01,2939.44,430375.08,4896.09,7835.53,5,False
2015-04-02,2917.72,425243.73,4818.35,7736.07,4,False
2015-04-03,2913.08,418153.5,4794.97,7708.049999999999,4,False
2015-04-04,2901.37,421944.24,4784.639999999999,7686.01,4,False
2015-04-05,2889.11,421320.93000000005,4750.120000000001,7639.23,4,False
2015-04-06,2886.91,419791.57,4814.2300000000005,7701.14,4,False
2015-04-07,2860.1,415530.25,4639.74,7499.84,4,False
2015-04-08,2835.9,411148.41000000003,4639.03,7474.93,4,False
2015-04-09,2831.81,410942.68,4625.68,7457.49,4,False
2015-04-10,2804.1600000000003,410372.29000000004,4645.87,7450.03,4,False
2015-04-11,2815.58,408814.51,4626.139999999999,7441.719999999999,4,False
2015-04-12,2797.0099999999998,409200.16000000003,4611.44,7408.45,4,False
2015-04-13,2775.14,416149.89,4667.69,7442.83,4,False
2015-04-14,2785.6800000000003,417818.95999999996,4837.82,7623.5,4,False
2015-04-15,2843.52,421471.0,4926.2,7769.719999999999,4,False
2015-04-16,2849.25,422938.60000000003,5040.15,7889.4,4,False
2015-04-17,2875.98,427775.33999999997,5075.65,7951.63,4,False
2015-04-18,2885.48,429657.68,5149.54,8035.02,4,False
2015-04-19,2910.56,420410.21,5198.64,8109.200000000001,4,False
2015-04-20,2990.62,434206.51,5694.33,8684.949999999999,5,False
2015-04-21,3107.81,457417.6,6207.85,9315.66,5,False
2015-04-22,3203.83,468716.37,6146.7,9350.53,5,False
2015-04-23,3247.97,469852.75000000006,5840.41,9088.380000000001,5,False
2015-04-24,3230.4,467569.29000000004,5826.3,9056.699999999999,5,False
2015-04-25,3236.0499999999997,468313.66000000003,5834.63,9070.68,5,False
2015-04-26,3232.19,467247.86,5699.6900000000005,8931.880000000001,5,False
2015-04-27,3313.01,477556.0,5851.58,9164.59,5,False
2015-04-28,3350.7400000000002,482228.11,5815.72,9166.46,5,False
2015-04-29,3475.74,498531.17,5789.860000000001,9265.6,5,False
2015-04-30,3517.46,504481.55,5834.969999999999,9352.43,5,False
2015-05-01,3568.27,509075.01,5834.98,9403.25,5,False
2015-05-02,3504.58,499320.61,5759.36,9263.94,5,False
2015-05-03,3063.76,441564.0,5176.610000000001,8240.369999999999,5,False
2015-05-04,2809.91,408516.55000000005,4919.62,7729.530000000001,4,False
2015-05-05,2759.3,403667.88,4905.4800000000005,7664.780000000001,4,False
2015-05-06,2772.5,405026.92,4909.85,7682.35,4,False
2015-05-07,2767.89,401698.04,4891.27,7659.16,4,False
2015-05-08,2730.49,407244.22,4886.12,7616.610000000001,4,False
2015-05-09,2745.81,399476.29000000004,4900.84,7646.65,4,False
2015-05-10,2740.31,399726.89,4889.41,7629.719999999999,4,False
2015-05-11,2736.87,398726.33999999997,4866.95,7603.82,4,False
2015-05-12,2731.21,397333.95,4859.25,7590.46,4,False
2015-05-13,2726.7,395988.59,4835.6,7562.299999999999,4,False
2015-05-14,2719.02,394284.1,4809.99,7529.01,4,False
2015-05-15,2721.5299999999997,393833.23,4793.22,7514.75,4,False
2015-05-16,2714.14,391540.38,4777.81,7491.95,4,False
2015-05-17,2690.91,389604.0,4764.0199999999995,7454.93,4,False
2015-05-18,2681.89,390627.47000000003,4761.29,7443.18,4,False
2015-05-19,2689.94,389071.01999999996,4749.16,7439.1,4,False
2015-05-20,2679.06,386840.48,4735.78,7414.84,4,False
2015-05-21,2638.79,385853.8,4796.9800000000005,7435.77,4,False
2015-05-22,2749.84,401484.77,5480.88,8230.72,5,False
2015-05-23,2975.6600000000003,450983.25,5543.76,8519.42,5,False
2015-05-24,3186.3599999999997,467721.74,6245.63,9431.99,5,False
2015-05-25,2999.24,441421.0,5817.21,8816.45,5,False
2015-05-26,2928.54,430440.61,5715.91,8644.45,5,False
2015-05-27,2814.7400000000002,412174.61,5583.68,8398.42,5,False
2015-05-28,2576.2,379754.33999999997,5474.24,8050.4400000000005,4,False
2015-05-29,2558.74,376352.4,5146.41,7705.150000000001,4,False
2015-05-30,2540.96,375021.02,5338.88,7879.84,4,False
2015-05-31,2540.98,376214.77,4852.88,7393.86,4,False
2015-06-01,2588.06,385582.0,5316.0,7904.06,4,False
2015-06-02,2622.18,391798.24,5374.3,7996.48,4,False
2015-06-03,2599.09,385945.66000000003,5291.67,7890.76,4,False
2015-06-04,2600.34,384527.62,5133.34,7733.68,4,False
2015-06-05,2626.2299999999996,382657.31,4969.48,7595.709999999999,4,False
2015-06-06,2611.03,380247.7,4967.25,7578.28,4,False
2015-06-07,2015.33,301519.66,4156.79,6172.12,4,False
2015-06-08,2619.71,381052.1,4983.66,7603.37,4,False
2015-06-09,2635.96,383019.27,4947.780000000001,7583.74,4,False
2015-06-10,2655.67,385591.54000000004,4998.98,7654.65,4,False
2015-06-11,2726.42,396787.63,5894.08,8620.5,5,False
2015-06-12,2859.83,417255.0,6315.82,9175.65,5,False
2015-06-13,2870.25,413850.4,6003.02,8873.27,5,False
2015-06-14,2813.19,409457.33999999997,5995.31,8808.5,5,False
2015-06-15,2826.02,409548.0,5820.04,8646.06,5,False
2015-06-16,2804.86,406244.75,5794.59,8599.45,5,False
2015-06-17,2759.07,403483.23,5764.52,8523.59,5,False
2015-06-18,2767.84,402668.13,5660.22,8428.06,5,False
2015-06-19,2747.21,407727.0,5543.799999999999,8291.01,5,False
2015-06-20,2789.9900000000002,412810.99,5694.929999999999,8484.92,5,False
2015-06-21,2768.8700000000003,412468.92,5792.04,8560.91,5,False
2015-06-22,2822.06,417423.48,5871.77,8693.83,5,False
2015-06-23,2944.26,435541.42000000004,6150.97,9095.230000000001,5,False
2015-06-24,3049.28,448925.16000000003,6291.96,9341.24,5,False
2015-06-25,3038.21,447399.0,6313.23,9351.44,5,False
2015-06-26,3078.13,450437.29000000004,6365.02,9443.150000000001,5,False
2015-06-27,3090.54,451443.34,6420.8099999999995,9511.35,5,False
2015-06-28,2966.31,433696.32,6421.43,9387.74,5,False
2015-06-29,3228.66,464070.89999999997,6452.86,9681.52,5,False
2015-06-30,3323.03,473795.43000000005,6295.96,9618.99,5,False
2015-07-01,2671.2400000000002,395178.08,5817.05,8488.29,5,False
2015-07-02,2663.7200000000003,393253.06,5831.139999999999,8494.86,4,False
2015-07-03,2649.74,390256.98,5830.51,8480.25,4,False
2015-07-04,2611.4999999999995,383807.54,5748.48,8359.98,4,False
2015-07-05,2593.75,381904.21,5573.0,8166.75,4,False
2015-07-06,2566.7700000000004,377584.24,5573.81,8140.58,4,False
2015-07-07,2557.98,374684.77,5718.54,8276.52,4,False
2015-07-08,2527.09,372323.01,5334.08,7861.17,4,False
2015-07-09,2510.75,368637.2,5139.79,7650.54,4,False
2015-07-10,2485.15,364373.07,5151.2300000000005,7636.38,4,False
2015-07-11,2442.38,362228.0,5082.28,7524.66,4,False
2015-07-12,2432.08,357714.24,5060.85,7492.93,4,False
2015-07-13,2389.92,352411.22,5329.469999999999,7719.389999999999,4,False
2015-07-14,2368.92,349350.74,5285.22,7654.14,4,False
2015-07-15,2336.87,345243.26,5183.39,7520.26,4,False
2015-07-16,2307.49,340888.64,5161.33,7468.82,4,False
2015-07-17,2296.9700000000003,339505.80999999994,5161.41,7458.380000000001,4,False
2015-07-18,2214.1,330985.29000000004,5498.55,7712.65,4,False
2015-07-19,2131.42,319865.42000000004,5553.76,7685.179999999999,3,False
2015-07-20,2116.0299999999997,316573.11,5512.63,7628.66,3,False
2015-07-21,2132.18,319993.86,5543.96,7676.14,3,False
2015-07-22,2260.81,343808.3,6749.24,9010.05,4,False
2015-07-23,2317.7599999999998,350239.0,6889.68,9207.439999999999,4,False
2015-07-24,2394.12,360575.53,6719.27,9113.39,4,False
2015-07-25,2328.4,350817.11,6300.62,8629.02,4,False
2015-07-26,2331.76,350229.22,6276.75,8608.51,4,False
2015-07-27,2311.97,347321.17,6224.06,8536.029999999999,4,False
2015-07-28,2272.74,343532.47000000003,6157.82,8430.56,4,False
2015-07-29,2217.24,334305.31,5727.789999999999,7945.03,4,False
2015-07-30,2262.09,339172.63999999996,6149.860000000001,8411.95,4,False
2015-07-31,2292.31,343174.82,6254.4400000000005,8546.75,4,False
2015-08-01,2365.33,353424.98,6362.9,8728.23,4,False
2015-08-02,2331.8599999999997,347001.57999999996,6254.110000000001,8585.97,4,False
2015-08-03,2376.54,356862.17000000004,6358.59,8735.130000000001,4,False
2015-08-04,2443.6,367930.45999999996,6387.2,8830.8,4,False
2015-08-05,2738.75,403020.26,6670.1,9408.85,4,False
2015-08-06,2556.88,380256.57999999996,6424.06,8980.94,4,False
2015-08-07,2000.29,305441.58999999997,5648.73,7649.02,4,False
2015-08-08,1913.67,296786.3,5550.1,7463.77,3,False
2015-08-09,1932.4099999999999,296106.42,5544.54,7476.95,3,False
2015-08-10,1920.3,294402.79000000004,5543.43,7463.7300000000005,3,False
2015-08-11,1889.76,293039.27,5268.65,7158.41,3,False
2015-08-12,1905.21,291566.76,5477.86,7383.07,3,False
2015-08-13,1894.29,291922.12,5466.34,7360.63,3,False
2015-08-14,1896.24,291525.36000000004,5464.969999999999,7361.21,3,False
2015-08-15,1952.8899999999999,297025.14,5471.71,7424.6,4,False
2015-08-16,2205.13,331411.26999999996,5470.01,7675.139999999999,4,False
2015-08-17,2152.33,326059.12,5532.969999999999,7685.3,4,False
2015-08-18,2165.6800000000003,325972.15,5339.54,7505.219999999999,4,False
2015-08-19,2172.68,327155.67,5855.599999999999,8028.280000000001,4,False
2015-08-20,2190.07,328836.07999999996,5748.81,7938.88,4,False
2015-08-21,2187.13,329432.47,5576.57,7763.700000000001,4,False
2015-08-22,2182.96,326190.12,5497.01,7679.97,4,False
2015-08-23,2154.55,320252.58,5614.76,7769.3099999999995,4,False
2015-08-24,2149.09,321561.6,5558.67,7707.76,4,False
2015-08-25,2145.2000000000003,319934.0,5531.55,7676.75,4,False
2015-08-26,1281.9299999999998,195143.77,3306.81,4588.74,4,False
2015-08-31,1191.65,206245.32,3361.12,4552.77,4,False
2015-09-01,2093.43,336896.9,5599.1900000000005,7692.620000000001,4,False
2015-09-02,2098.43,322050.24,5600.09,7698.52,4,False
2015-09-03,1964.8899999999999,310557.13,5361.09,7325.98,4,False
2015-09-04,1937.68,300620.0,5817.69,7755.369999999999,5,False
2015-09-05,2275.62,344230.71,7088.8,9364.42,5,False
2015-09-06,2265.39,340054.52,6267.96,8533.35,5,False
2015-09-07,2267.63,339551.29000000004,6426.09,8693.720000000001,5,False
2015-09-08,2261.66,339079.2,6387.51,8649.17,5,False
2015-09-09,2262.59,338170.18,6363.62,8626.21,5,False
2015-09-10,2241.34,335043.64,6419.450000000001,8660.79,5,False
2015-09-11,2199.68,330963.6,6362.5,8562.18,5,False
2015-09-12,2287.35,339205.75,6461.57,8748.92,5,False
2015-09-13,2286.03,338352.12,6450.26,8736.29,5,False
2015-09-14,2252.24,337861.61,6403.879999999999,8656.119999999999,5,False
2015-09-15,2323.4,344281.60000000003,6452.179999999999,8775.58,5,False
2015-09-16,2346.4700000000003,346112.83999999997,6425.379999999999,8771.85,5,False
2015-09-17,2404.35,357134.95,6511.01,8915.36,5,False
2015-09-18,2579.85,377440.14999999997,6260.73,8840.58,5,False
2015-09-19,2418.11,352846.16,5866.18,8284.29,5,False
2015-09-20,1936.12,290912.31,5006.24,6942.36,5,False
2015-09-21,1934.3099999999997,291526.71,5005.96,6940.2699999999995,4,False
2015-09-22,1467.2,229298.34,3258.25,4725.450000000001,4,False
2015-09-23,1943.8500000000001,293116.74,5328.44,7272.29,4,False
2015-09-24,1913.0900000000001,288351.16,5465.55,7378.64,4,False
2015-09-25,1869.8000000000002,285335.71,5667.85,7537.65,4,False
2015-09-26,1874.5500000000002,283173.08,5647.35,7521.900000000001,4,False
2015-09-27,1850.7,283149.3,5639.97,7490.67,4,False
2015-09-28,1843.8,280387.26,5611.79,7455.59,4,False
2015-09-29,1838.15,280171.0,5341.39,7179.54,4,False
2015-09-30,1859.42,282314.28,5244.29,7103.71,4,False
2015-10-01,1888.77,287294.0,5438.3,7327.07,4,False
2015-10-02,1928.71,292896.74,5694.45,7623.16,4,False
2015-10-03,1966.4299999999998,299483.38999999996,5928.32,7894.75,4,False
2015-10-04,1958.08,296365.20999999996,5831.32,7789.4,4,False
2015-10-05,1946.06,296633.1,5899.05,7845.110000000001,4,False
2015-10-06,1935.9,295697.48,5890.04,7825.9400000000005,4,False
2015-10-07,1942.06,294633.62,5855.39,7797.450000000001,4,False
2015-10-08,1915.5700000000002,292875.73,5848.48,7764.049999999999,4,False
2015-10-09,1994.4900000000002,301443.0,5914.96,7909.450000000001,4,False
2015-10-10,1990.47,301396.77,5956.43,7946.9,4,False
2015-10-11,1996.22,302090.88,5948.070000000001,7944.29,4,False
2015-10-12,1973.0500000000002,300735.57,5957.48,7930.530000000001,4,False
2015-10-13,1723.8,265403.48,5518.02,7241.82,4,False
2015-10-14,1989.36,299132.67,6248.22,8237.58,5,False
2015-10-15,2032.04,310652.16000000003,7589.77,9621.81,5,False
2015-10-16,2139.73,322913.46,7480.0199999999995,9619.75,5,False
2015-10-17,2113.94,317354.16,6966.97,9080.91,5,False
2015-10-18,2116.0499999999997,314912.78,6777.929999999999,8893.98,5,False
2015-10-19,2130.14,319793.39999999997,6830.650000000001,8960.79,5,False
2015-10-20,2128.73,319213.63,6606.2,8734.93,5,False
2015-10-21,2102.85,315351.39999999997,6611.49,8714.34,5,False
2015-10-22,2111.51,315907.02,6318.13,8429.64,5,False
